Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
189,5,30,19,0,2,94.76,11,1.782894115
47,16,0,54,848,2.8,50.51,-1,27.87312594
45,11,30,82,0,4.9,60.17,5,7.695103091
59,15,0,199,36,2.8,71.46,0,20.27114154
142,22,30,0,0,1,100,4,0
49,5,0,0,0,3.2,63.49,-1,0
176,7,30,110,709,2.5,68.7,20,44.4741165
131,22,0,0,0,2.5,83.22,8,0
84,16,0,109,629,4.4,44.13,11,35.56404577
198,21,0,0,0,0.4,88.77,16,0
12,20,30,0,0,1.5,95.03,-5,0
68,8,30,74,869,3.7,36.65,8,38.943445
108,21,0,0,0,0.6,81,0,0
70,18,30,0,0,1.4,72.34,5,0
63,20,30,0,0,2.8,68.79,-3,0
15,23,0,0,0,3.9,58.09,0,0
147,11,0,294,19,0.7,38.33,20,29.18027475
109,23,30,0,0,2.3,79.48,-1,0
86,10,30,88,982,2.8,27.09,19,76.0947362
23,20,0,0,0,4.6,71.63,0,0
88,12,0,91,1011,2.4,17.36,20,85.47662475
85,15,0,78,917,4.4,35.68,17,57.98715267
9,15,0,59,800,0.8,69.67,5,26.93286082
61,2,0,0,0,2.5,75.14,-3,0
96,7,30,131,376,0.5,43.94,8,24.96134065
79,10,30,73,1024,1.9,19.17,16,74.50211215
131,10,0,419,302,3.5,38.88,17,62.96016091
90,10,30,258,658,3.4,23.57,18,70.74730181
110,10,0,348,420,3.8,35.92,13,63.61977041
141,18,0,3,0,1,73.36,11,0.281509597
68,9,0,83,915,3.9,34.31,9,48.23303789
53,15,0,85,903,3.6,71.59,-2,47.11267001
165,20,30,0,0,1.8,100,14,0
164,3,30,0,0,1.9,92.24,10,0
17,6,0,0,0,4.8,47.05,-1,0
135,3,0,0,0,1,95.21,4,0
158,7,30,73,843,1,46.53,19,47.94625178
52,22,0,0,0,3,69.55,-12,0
119,17,0,138,266,1.7,45.25,18,21.76840056
177,15,0,89,901,3.3,33.18,28,72.70972423
199,7,0,158,247,0.3,59.35,19,23.92621175
77,23,0,0,0,1.6,88.98,0,0
156,5,0,21,222,3,85.25,11,3.284278633
73,10,0,66,985,1.9,22.54,18,64.08542061
0,10,0,138,368,1.8,55.99,-3,25.33976234
39,21,30,0,0,2.7,80.4,3,0
136,21,30,0,0,1,100,7,0
187,21,0,0,0,2,100,12,0
41,22,0,0,0,1.4,67.93,-3,0
112,14,30,47,0,2.5,32.3,16,4.410074649
26,23,30,0,0,3.7,81.28,2,0
78,0,30,0,0,1.5,86.53,0,0
12,7,30,0,0,1.1,76.41,-2,0
29,7,0,0,0,1.2,78.38,0,0
4,14,30,142,100,7.1,74.91,5,16.42247611
117,0,30,0,0,0.5,100,1,0
130,4,0,0,0,0.7,95.2,-4,0
92,1,0,0,0,1.5,76.48,-3,0
17,21,0,0,0,3.1,73.25,0,0
37,3,30,0,0,3.4,68.7,2,0
151,5,30,44,340,2.6,78.14,13,9.008109084
142,20,0,0,0,0.4,89.74,6,0
40,17,0,13,0,2.3,78.62,3,1.219982184
36,9,0,47,891,4.4,44.91,8,31.06091637
65,6,0,0,0,1.2,51.29,0,0
167,10,0,109,918,0.4,32.28,26,84.53277664
184,9,0,98,876,3.4,29.58,29,69.80056791
20,17,0,0,0,3,70.44,-6,0
127,6,0,65,0,3.6,98.45,6,6.099709801
15,5,0,0,0,5,45.51,-1,0
145,7,0,154,22,1.8,63.77,12,15.29518666
130,16,30,75,837,0.8,40.31,12,43.82117897
140,15,30,316,213,2.3,52.95,13,42.78851815
73,2,30,0,0,3.9,64.3,3,0
73,14,30,211,538,2.9,18.67,21,50.47850562
52,8,30,47,0,3.2,62.53,-9,4.411286514
113,6,0,56,201,1.2,69.1,7,7.976455919
75,12,30,90,974,6.3,35.1,17,77.12854287
9,16,30,21,351,0.4,79.65,1,3.941567537
140,17,30,123,84,2.1,69.69,10,13.981797
140,19,30,0,0,1.5,95.8,6,0
166,11,30,484,300,2.4,47.39,23,72.33842418
3,6,30,0,0,1.8,67.99,-11,0
82,12,0,84,1023,5.5,23.26,12,83.23208939
184,0,0,0,0,3.1,85.64,16,0
113,23,0,0,0,1.1,78.53,5,0
3,20,30,0,0,1.4,69.07,-4,0
20,21,0,0,0,0.6,71.44,-8,0
198,2,0,0,0,1.2,71.53,12,0
117,3,30,0,0,0.8,100,0,0
8,8,0,29,488,2,74.67,-4,7.132752228
130,0,0,0,0,0.7,93.17,-2,0
186,6,0,73,332,3.3,97.87,14,14.07501574
206,22,0,0,0,1.4,69.06,17,0
152,23,0,0,0,2.1,67.19,12,0
204,20,0,0,0,3.3,57.07,19,0
176,9,0,363,252,3,53.3,23,51.69710989
182,10,0,400,451,3.4,51.83,24,73.83879898
165,19,0,18,0,1.7,90.75,15,1.688983324
26,1,0,0,0,3.4,57.05,1,0
65,11,30,108,1003,5.3,36.47,10,75.72691395
154,19,0,20,157,1.7,67.23,16,2.72110989
1,5,30,0,0,1.6,87.34,-12,0
163,15,30,333,207,1.9,44.53,23,44.6602982
23,4,30,0,0,3.5,67.68,-3,0
63,16,30,86,603,1.8,67.89,0,22.99272999
199,8,30,246,452,1.8,46.71,23,50.57122002
27,16,0,40,725,1.9,66.1,5,17.7362742
104,1,30,0,0,4.5,59.96,5,0
139,5,0,17,86,0.7,89.68,1,1.876936923
43,4,0,0,0,2,62.08,0,0
99,20,30,0,0,1.2,67.77,3,0
142,6,30,88,585,1.2,79.52,8,26.18125579
200,14,30,411,219,3.6,34.69,24,55.26182033
171,5,0,22,117,2.6,61.19,15,2.721139799
157,15,30,226,16,2.8,45.38,20,22.23705825
123,9,0,101,0,1.5,65.57,13,9.477281432
32,7,0,0,0,1.2,64.86,-1,0
21,0,30,0,0,1.4,78.04,-9,0
78,5,30,0,0,1.6,73.32,0,0
180,20,30,0,0,4.1,79.01,20,0
194,15,0,239,16,2.8,57.94,22,23.550122
166,20,30,0,0,1.2,89.9,15,0
80,10,0,273,445,2.3,26.46,16,53.20238991
65,14,0,100,976,4.6,37.27,11,66.71777452
52,11,30,318,206,3.4,60.21,-8,42.04754557
65,3,30,0,0,1.1,49.44,0,0
189,6,0,39,0,2.3,87.13,12,3.659584539
110,18,0,1,0,1.8,62.43,10,0.093837564
24,21,30,0,0,3.4,75.84,1,0
188,13,0,131,6,2.2,68.82,18,12.94844516
18,7,30,9,0,1.7,65.06,1,0.844621615
145,14,30,110,899,1.4,45.37,17,77.50386425
51,19,30,0,0,5.2,84.21,-7,0
59,4,0,0,0,1.2,84.06,-8,0
90,4,30,0,0,2.6,59.81,6,0
61,1,0,0,0,2.5,73.74,-2,0
133,20,0,0,0,1.2,86.92,9,0
51,18,30,0,0,6,89.06,-6,0
119,17,30,100,123,1.6,51.46,16,12.29191019
18,9,30,51,864,2.6,57.56,6,31.4369659
102,9,0,85,947,2.6,20.91,14,64.36973864
129,9,0,362,169,2.4,69.67,3,45.32703037
199,13,0,318,20,1.7,49.37,24,31.61839296
4,9,30,83,0,5.7,68.23,3,7.78911702
47,9,30,68,969,4.8,39.93,-1,45.89211644
48,12,0,81,1023,4.4,42.29,7,67.56527367
103,3,0,0,0,2.2,55.4,4,0
69,3,30,0,0,2.7,58.06,-2,0
204,21,0,0,0,2.8,59.57,18,0
95,23,30,0,0,2.7,53.66,4,0
29,23,0,0,0,1.3,78.31,0,0
9,17,30,0,0,0.6,81.06,0,0
113,21,0,0,0,1.7,74.61,5,0
69,8,30,72,910,2.6,35.78,9,40.72595028
121,10,0,363,499,1,25.84,21,72.24618834
179,7,30,86,762,2.7,66.2,22,44.56696394
14,12,0,65,1014,1.8,31.82,8,52.45635121
151,9,30,361,387,0.4,35.67,24,63.33060904
190,12,0,466,350,0.8,32.49,26,75.15067046
170,10,0,100,940,0.5,29.12,27,85.37622764
207,1,0,0,0,1.6,71.38,15,0
27,9,0,43,850,5.2,55.09,7,26.93226881
47,22,30,0,0,1.9,55.81,-6,0
42,11,30,120,816,4,30.7,10,55.927188
148,2,0,0,0,0.6,100,6,0
76,9,0,236,251,2.4,44.94,14,34.15537152
19,1,0,0,0,0.8,92.62,-1,0
0,6,0,0,0,1.4,72.22,-12,0
178,19,30,0,0,2.6,80.33,19,0
133,21,30,0,0,1,92.39,9,0
32,0,0,0,0,3.1,62.96,-3,0
15,8,0,21,0,5.3,43.38,1,1.970783769
170,20,30,0,0,2.6,72.32,18,0
180,6,0,48,618,3.1,64.77,20,18.29631375
9,10,30,78,770,3.7,58.33,7,37.06705986
90,12,30,378,427,3.5,24.57,18,68.21391037
19,7,30,12,235,0.5,82.31,-3,1.595466518
131,1,30,0,0,3.3,80.86,1,0
172,12,30,109,957,1.1,25.37,29,96.06959885
181,17,0,64,0,1.1,55.59,24,6.004679968
134,20,30,0,0,1.1,85.71,7,0
0,18,30,0,0,2.2,76.44,-8,0
120,5,0,0,0,0.3,100,7,0
53,5,0,0,0,2.2,68.95,-12,0
159,0,0,0,0,2.2,83.64,13,0
208,7,0,61,776,1.7,37.8,19,33.02755504
137,22,0,0,0,3.5,96.8,7,0
19,14,0,195,174,2.9,37.63,2,25.24452417
154,3,0,0,0,2.1,82.23,8,0
127,16,0,189,16,5.1,61.6,13,18.57922499
204,18,30,49,32,2.3,57.13,21,5.066615806
55,20,0,0,0,2.6,84.81,-6,0
90,17,0,89,0,2.5,44.56,12,8.351359589
63,17,0,55,335,1.4,66.54,-1,10.6049267
164,4,0,0,0,1.8,88.93,10,0
15,9,0,57,0,4.9,49.2,2,5.349211441
11,5,0,0,0,0.6,87.47,-4,0
69,6,30,12,211,3.1,48.28,1,1.595396384
88,7,30,77,600,2,32.65,12,25.24174977
29,4,0,0,0,2,77.06,0,0
84,7,0,68,308,3.9,56.5,2,12.29380173
107,0,30,0,0,1.4,72.75,-2,0
88,2,30,0,0,2.3,56.47,3,0
87,7,30,53,817,2.7,48.41,7,29.09060394
190,11,0,479,414,1.3,31.97,25,80.78082218
115,9,0,40,0,4.1,78.91,8,3.75358506
56,2,0,0,0,3,79.23,-10,0
111,6,0,50,229,4.2,63.95,4,7.601343912
206,14,30,112,855,2,50.4,25,74.87003031
159,19,0,23,49,0.6,79.2,18,2.439562132
191,2,30,0,0,2.1,83.53,11,0
37,15,30,127,304,3.1,45.83,11,21.11321978
106,11,30,385,38,2.5,98.59,3,39.32096423
83,2,30,0,0,2,84.23,0,0
71,23,30,0,0,0.7,75.56,2,0
60,13,30,236,20,5,64.09,9,23.36581019
138,13,30,296,19,3.3,61.32,11,29.46467117
172,15,30,90,888,1.9,26.76,28,65.9547563
130,2,0,0,0,0.8,93.69,-3,0
56,4,30,0,0,1.3,76.26,-11,0
83,16,0,90,834,3.3,59.76,3,41.85477339
90,9,30,267,440,3.5,24.58,17,51.98201065
96,18,30,0,0,1.9,52.34,7,0
161,5,30,52,228,2,86.59,12,8.257524088
147,17,30,74,625,1.8,61.88,15,25.80391189
97,18,0,6,0,3.1,54.96,6,0.563050136
36,5,30,0,0,2.9,64.45,0,0
112,15,0,255,25,2.4,33.41,16,25.52213414
95,14,0,105,963,2.8,13.88,20,76.7506905
65,2,30,0,0,1.2,54.16,0,0
44,22,30,0,0,3.5,56.19,5,0
111,2,30,0,0,2,84.38,2,0
179,22,0,0,0,1.1,78.02,17,0
38,0,30,0,0,4.1,73.52,2,0
88,3,0,0,0,2.2,56.19,3,0
72,15,30,115,670,0.8,21.3,15,40.16027014
188,14,30,179,12,2.2,79.32,16,17.73412997
203,12,0,498,123,1.8,23.34,30,57.69741579
75,23,30,0,0,1.5,82.95,4,0
122,23,0,0,0,0.5,100,8,0
133,0,30,0,0,1.7,98.74,4,0
117,11,0,116,966,2.1,37.69,14,90.54926791
133,19,30,0,0,1.2,87.92,9,0
163,1,0,0,0,1.5,82.02,10,0
161,7,30,149,578,1.6,65.81,17,42.22365486
62,18,0,0,0,2.4,57.97,-9,0
159,19,30,0,0,0.9,84.39,17,0
198,22,0,0,0,0.3,91.89,15,0
207,20,30,0,0,2.2,50.98,19,0
64,4,0,0,0,3.2,66.49,-4,0
73,8,0,88,575,3.2,38.13,13,26.2736515
103,17,0,94,454,3.6,24.87,17,21.86247018
158,17,30,58,716,1.7,44.03,22,28.33520655
90,13,30,401,196,3.7,27.26,17,51.70051961
175,20,0,0,0,0.9,65.46,20,0
28,1,0,0,0,1.6,100,-1,0
147,15,30,237,540,0.8,49.43,17,56.01671544
186,9,30,182,11,3.3,68.54,17,18.01542607
117,17,30,56,630,2.1,49.77,11,20.08101793
168,8,30,267,441,2.8,40.55,23,53.19829638
37,7,30,20,494,2.3,54.38,4,5.16140636
154,18,0,65,466,1.7,52.32,20,16.60742325
199,13,30,463,263,1.4,52.48,23,65.67690911
207,11,30,315,691,3.3,25.59,31,89.68800506
47,7,0,0,0,2.4,55.9,-7,0
203,11,0,456,439,1.9,25.49,29,80.30818029
61,13,30,89,0,1.2,54.59,1,8.352369305
71,17,30,36,233,1.1,75.38,4,5.63062512
161,3,30,0,0,1.4,94.42,9,0
17,8,30,70,202,4.7,45.9,1,10.13545938
135,9,0,152,808,2.9,53.33,11,69.62670702
62,7,30,16,0,1,59.93,-9,1.501714558
162,8,0,146,5,1.7,79.41,14,13.9811823
44,19,0,0,0,1.8,57.47,5,0
83,19,0,0,0,0.8,70.48,-1,0
158,15,0,82,923,2.6,34.6,25,72.61830008
127,13,30,421,450,5.4,54.28,14,76.09891842
69,13,0,125,915,1.7,21.15,15,72.72011533
90,11,30,104,0,3.4,22.47,18,9.758248526
92,23,30,0,0,2.2,61.89,-3,0
49,11,30,189,667,5.7,38.69,10,56.30253825
188,9,30,300,24,2.9,73.04,16,30.02604016
116,1,0,0,0,1.3,96.22,0,0
179,3,0,0,0,1.6,88.8,15,0
177,3,30,0,0,2,100,13,0
184,23,30,0,0,2.7,71.41,18,0
39,7,0,0,0,3.8,62.68,2,0
24,22,30,0,0,3.3,74.86,1,0
133,21,0,0,0,1.1,92.4,9,0
185,15,0,168,10,1.4,54.29,24,16.51286991
61,3,30,0,0,2.4,71.26,-4,0
132,2,30,0,0,2.8,82.5,6,0
29,18,30,0,0,1,84.85,0,0
131,9,0,292,477,3.7,42.7,15,59.77124318
76,0,30,0,0,1.5,82.26,4,0
40,8,30,54,718,1.5,61.52,7,22.33407657
107,17,30,3,0,2.2,80.23,3,0.28153435
161,17,30,23,0,3,98.02,13,2.158192801
133,4,0,0,0,2.2,78.76,3,0
24,0,30,0,0,1.8,76.82,-1,0
130,4,30,0,0,0.7,88.25,-3,0
146,14,0,370,523,0.5,37.23,20,76.46920875
88,2,0,0,0,2.4,52.57,3,0
103,15,0,209,14,3.3,15.7,20,20.4543405
133,8,0,123,746,1.8,40.37,15,51.98315341
75,19,30,0,0,2.5,88.04,4,0
82,17,30,44,475,1.6,55.93,7,10.41631302
199,20,30,0,0,0.5,86.49,16,0
70,7,30,87,172,1.4,58.04,5,11.8241828
51,19,0,0,0,5.9,84.18,-7,0
144,20,30,0,0,0.6,100,7,0
12,14,30,112,0,4,78.77,-1,10.51107779
155,1,30,0,0,1.3,100,11,0
123,11,30,134,7,2.7,56.35,15,13.23036937
51,2,30,0,0,0.2,91.1,-3,0
75,4,0,0,0,1.6,100,1,0
30,21,30,0,0,1.5,93.44,-3,0
94,3,0,0,0,1.7,52.89,0,0
63,6,30,0,0,4,52.42,-8,0
194,19,30,0,0,1.9,96.07,16,0
160,5,30,3,0,0.7,100,15,0.281497221
85,17,30,38,530,1.4,62.37,11,11.07271082
29,17,0,5,0,1,81.9,1,0.469234231
10,8,0,5,0,1.5,75.6,1,0.469234231
69,20,0,0,0,2.1,68.29,4,0
183,4,30,0,0,0.6,100,14,0
15,19,0,0,0,2.6,57.15,1,0
17,10,30,168,404,5.2,44.87,7,32.09350499
90,3,0,0,0,2.8,55.13,6,0
44,7,30,27,522,2.7,43.27,5,7.319732209
21,7,0,0,0,2.8,53.2,-12,0
182,12,30,486,448,3.5,51.7,25,85.75339312
116,22,30,0,0,0.5,100,2,0
116,6,0,12,0,2.7,93.77,1,1.126162154
22,0,30,0,0,2.9,53.07,-5,0
198,18,30,54,33,0.8,75.43,18,5.535929452
142,19,30,0,0,0.5,85.87,6,0
153,2,0,0,0,1.8,69.89,10,0
188,10,0,436,234,2.8,67.76,17,59.67609886
44,8,0,40,703,3.1,40.35,8,16.14041576
57,15,0,191,31,2,61.09,-3,19.33330015
43,22,0,0,0,1.6,62.16,1,0
75,8,0,118,6,5.6,65.16,8,11.26075518
32,4,0,0,0,2.1,63.96,-2,0
144,0,30,0,0,1.4,100,4,0
35,19,0,0,0,4,72.93,3,0
154,21,0,0,0,1.2,72.63,14,0
153,10,0,345,578,2,38.05,21,79.0955023
129,21,0,0,0,0.5,84,0,0
15,2,0,0,0,4.8,50.02,0,0
139,0,0,0,0,1,99.17,1,0
167,6,0,59,563,2.7,78.82,16,18.67244372
114,9,30,263,617,2.1,33.89,15,67.74699776
23,11,30,206,32,6.4,52.61,4,20.9271567
61,14,0,94,0,1.2,54.92,1,8.821603536
107,9,30,362,118,2.3,81.87,2,41.94907919
100,8,0,89,753,2.1,21.78,13,41.47483557
129,4,30,0,0,1.2,78.73,-2,0
129,15,30,274,49,3.4,62.79,6,28.62171522
180,22,30,0,0,1.9,92.89,18,0
148,4,30,0,0,1,99.01,6,0
109,21,0,0,0,1.1,80.34,0,0
177,19,30,0,0,0.9,72.3,19,0
63,9,30,126,704,4.7,39.9,1,45.89110776
143,23,30,0,0,1.3,100,4,0
3,2,30,0,0,2.2,72.61,-12,0
157,18,30,12,0,1.4,78.95,15,1.125988883
87,14,30,76,989,1.8,19.38,16,68.40307274
114,10,0,368,376,2.3,31.58,15,62.68004779
56,0,30,0,0,3.6,80.05,-8,0
87,22,0,0,0,2.6,57.13,5,0
189,14,30,96,0,2.1,44.54,23,9.007118964
17,12,30,66,941,4.7,45.35,9,49.92213261
169,12,0,94,987,1.8,19,31,97.84998878
134,2,30,0,0,1.2,98.11,5,0
202,1,30,0,0,1.6,93.29,12,0
129,3,30,0,0,1.5,84.58,-3,0
58,5,0,0,0,1.6,82.43,-13,0
158,20,30,0,0,1.4,76.52,15,0
176,13,0,498,141,4.5,46.81,25,59.20174076
164,8,30,313,71,2.6,47.27,21,33.96509114
137,15,30,299,76,5.3,57.95,13,32.65439543
191,13,0,358,626,2.1,26.64,28,88.56513506
171,19,30,0,0,2.1,61.2,20,0
29,0,0,0,0,3.2,74.8,0,0
40,0,30,0,0,2.5,81.36,2,0
146,5,0,20,184,3.3,89.81,7,2.721379078
75,10,30,91,944,6.7,40.65,14,69.15524399
101,0,0,0,0,2.2,57.05,4,0
47,17,30,0,0,1.9,54.37,-4,0
44,10,30,179,11,1.8,22.07,15,17.35899527
11,11,0,186,369,1.5,68.22,1,32.94024299
36,6,0,0,0,2.9,63.43,0,0
110,4,30,0,0,2.7,67.57,0,0
37,20,30,0,0,3.5,74.89,3,0
97,21,0,0,0,1.9,79.91,2,0
107,22,30,0,0,3.5,88.13,0,0
62,21,0,0,0,2.4,63.7,-12,0
0,8,30,61,7,1.9,55.9,-7,5.912871119
36,21,0,0,0,4.6,60.63,3,0
39,8,0,35,693,4,54.54,6,14.17009508
44,20,0,0,0,2.6,61.02,5,0
34,5,0,0,0,2,89.35,0,0
163,11,0,445,497,2.3,37.34,25,85.47192684
87,8,30,65,935,3.3,34.43,10,49.26472097
196,12,0,507,366,0.5,26.1,28,80.21524415
185,9,0,249,611,0.3,39.63,27,65.67402126
11,2,30,0,0,0.7,94.85,-4,0
2,18,0,0,0,2,85.23,-10,0
160,21,0,0,0,0.6,95.96,13,0
176,5,0,16,0,2,100,14,1.501335012
20,2,0,0,0,1.8,79.37,-6,0
181,15,30,285,36,1.2,48.44,25,29.08484887
133,14,0,385,52,6,34.94,19,40.15850443
172,14,30,97,929,1.4,25.06,29,80.58963419
163,14,30,366,422,2,41.2,24,66.6144184
22,19,30,0,0,1.2,85.29,-3,0
144,8,30,93,893,1.3,53.41,11,65.02871694
192,19,0,23,6,0.9,57.45,22,2.157979307
32,12,30,187,12,5.1,49.5,6,18.20528771
34,19,0,0,0,1,82.4,-2,0
126,19,30,0,0,1.3,100,7,0
138,22,30,0,0,0.5,100,2,0
123,14,30,83,0,3.5,58.24,15,7.788089771
183,22,30,0,0,2.7,87.16,17,0
165,12,30,202,15,1.9,45.63,23,20.35984182
73,2,0,0,0,3.9,64.3,3,0
41,17,0,24,524,1,61.38,1,6.569279229
122,5,0,0,0,1.9,79.12,8,0
3,12,0,114,0,3.5,54.63,0,10.69865804
53,22,0,0,0,1.6,78.79,-9,0
123,0,30,0,0,0.3,99.91,8,0
198,12,30,354,24,3.5,27.33,28,35.36976262
133,0,0,0,0,1.6,98.78,4,0
163,0,0,0,0,1.4,78.97,10,0
203,17,30,53,743,0.5,27.22,27,28.4274692
96,10,30,401,248,2.3,20.29,14,55.83089576
178,8,0,77,849,0.8,35.84,27,54.60325768
193,13,30,435,60,1.2,37.41,26,45.97232026
143,5,0,19,131,1,92.93,4,2.439937552
135,20,30,0,0,1.9,82.65,5,0
187,1,30,0,0,2.7,100,12,0
138,11,30,162,11,4.7,70.28,9,16.23407696
204,16,30,109,0,2.8,37.96,25,10.22660815
4,9,0,44,0,4.9,73.36,2,4.129215849
109,23,0,0,0,2,79.5,-1,0
39,23,30,0,0,2.6,82.01,2,0
14,23,0,0,0,4,48.09,0,0
101,10,0,162,832,4,26.62,15,74.03376902
163,5,0,22,259,1.9,77.21,12,3.659584539
27,1,0,0,0,4.1,84.86,2,0
191,12,30,486,85,2,26.24,28,53.19537243
96,4,30,0,0,1,61.31,1,0
65,4,0,0,0,1,48.79,0,0
204,1,30,0,0,1.3,60.94,16,0
82,21,30,0,0,0.8,66.32,4,0
206,18,0,48,591,0.7,66.62,21,17.54550288
173,6,30,64,712,3.2,51.69,19,28.52379754
91,12,30,70,0,5.3,29.31,13,6.568412874
26,19,30,0,0,3.7,67.36,3,0
90,17,30,49,0,1.6,50.99,10,4.598040624
146,2,30,0,0,2.3,99.23,6,0
80,22,30,0,0,1.6,79.35,6,0
119,18,30,1,0,2.5,74.32,13,0.09383447
191,0,30,0,0,2.3,82.39,12,0
50,3,30,0,0,1.7,67.12,0,0
41,22,30,0,0,1.5,67.89,-3,0
107,8,30,275,118,2.5,77.24,1,32.28331507
178,3,30,0,0,1.4,84.86,13,0
91,4,0,0,0,1.7,79.36,0,0
183,19,0,28,77,1.4,75.63,20,3.1901265
89,0,30,0,0,1.6,56.58,4,0
121,8,30,131,783,2.1,29.12,19,58.4550193
139,13,30,331,23,2.5,46.58,14,33.02937026
150,21,30,0,0,1.4,93.29,13,0
9,8,30,61,279,3.2,67.39,3,10.32292617
46,9,30,41,0,3.9,73.98,-3,3.847889837
119,22,0,0,0,2.5,97.52,9,0
16,21,0,0,0,4.1,48.23,-2,0
87,2,0,0,0,1.5,75.67,3,0
187,12,0,126,5,4.8,52.18,22,12.38492472
113,7,0,133,275,1.4,40.64,11,21.30089285
156,22,30,0,0,1.5,92.36,10,0
132,16,30,19,0,2.5,71.52,12,1.782874519
175,8,0,177,601,3,35.11,25,50.38246401
30,18,30,0,0,1,98.62,-2,0
37,7,0,0,0,1.9,62.71,2,0
41,20,0,0,0,1.3,67.59,-2,0
14,5,0,0,0,2.3,52.54,-5,0
58,16,0,142,162,2.4,77.06,-5,18.39519474
196,11,30,152,10,0.4,28.04,28,15.19867784
78,15,0,67,986,2.6,18.47,15,58.36375708
135,7,30,115,717,1.9,59.97,9,44.10413971
184,23,0,0,0,2.6,71.43,18,0
153,8,30,99,882,1.8,41.82,19,65.4921404
174,7,0,126,519,6.2,61.05,19,32.65224192
155,17,0,94,0,2.4,62.06,19,8.819858449
0,23,0,0,0,1.7,90.86,-10,0
0,15,0,62,0,2.5,68.55,-5,5.818888131
171,21,0,0,0,2.5,53.92,18,0
144,11,30,508,191,1.1,44.17,15,64.55669593
30,14,0,90,0,3.4,78.88,2,8.446123328
34,16,30,11,0,1,77.41,0,1.032326653
29,12,0,218,30,2.5,60.17,6,21.95895528
135,0,0,0,0,0.7,89.32,5,0
101,2,0,0,0,2.3,56.47,4,0
51,11,0,103,0,1.1,53.2,1,9.666225151
91,2,30,0,0,2.6,86.9,1,0
177,14,0,91,938,3.5,31.18,29,85.1867146
8,22,30,0,0,3.5,79.37,-2,0
109,6,0,42,371,0.9,76.09,0,8.446308975
44,3,30,0,0,2.3,55.61,0,0
8,0,30,0,0,2.3,84.72,-7,0
40,12,30,198,13,1.9,42.17,11,19.33032567
88,0,0,0,0,2.4,55.87,4,0
9,20,30,0,0,1.8,78.48,-1,0
44,8,30,48,810,2.8,37.67,9,25.33642068
136,14,0,326,26,0.9,42.76,16,32.65331867
145,19,0,0,0,0.6,88.89,11,0
21,23,30,0,0,3,49.18,-6,0
68,5,0,0,0,2.7,63.48,-2,0
103,8,30,77,925,1.7,18.31,17,56.29820648
111,17,30,4,0,1,58.82,11,0.37534613
121,4,0,0,0,2,82.03,6,0
16,21,30,0,0,3.9,48.21,-2,0
95,6,30,46,531,3.3,43.27,7,12.29312618
127,20,30,0,0,3.4,100,6,0
49,18,0,0,0,0.9,60.15,3,0
201,0,0,0,0,2.1,91.05,12,0
129,16,30,151,9,3.2,67.73,5,14.5456217
2,7,30,0,0,2.4,63.54,-4,0
185,14,30,303,23,0.9,52.33,24,30.21104609
36,8,30,41,820,4.3,47.7,6,22.42816373
163,13,30,469,104,2.1,38.34,24,52.91624222
30,6,0,0,0,0.6,76.33,-2,0
6,15,30,44,744,1,71.09,1,18.67552238
179,0,30,0,0,2.4,93.79,16,0
69,10,30,96,1025,0.8,25.06,13,71.9710382
40,1,0,0,0,2.5,81.26,2,0
122,4,30,0,0,1.8,81.76,7,0
198,12,0,62,0,3.4,25.76,29,5.816713993
76,18,30,0,0,1.2,97.86,7,0
89,1,30,0,0,1.6,59.41,4,0
101,20,30,0,0,0.7,48.77,3,0
108,20,30,0,0,0.7,78.65,0,0
155,16,0,246,365,3.6,54.98,20,43.62967125
75,2,30,0,0,0.9,100,2,0
21,22,0,0,0,3.1,48.61,-6,0
86,14,0,94,952,4.1,22.54,21,72.24618834
201,14,0,437,105,1.5,49.51,24,49.53860974
2,1,30,0,0,2.1,69.04,-8,0
156,10,0,97,931,0.8,42.17,22,84.53649371
30,8,0,19,0,1,73.84,0,1.783109673
160,4,0,0,0,0.5,98.98,14,0
83,10,0,242,19,5.7,59.13,3,23.93041976
143,1,0,0,0,0.9,100,3,0
93,22,30,0,0,1.5,56.57,2,0
68,17,30,28,445,0.8,55.18,6,6.568918248
79,3,30,0,0,1.6,50.58,3,0
89,4,30,0,0,1.4,54.82,4,0
188,13,30,96,0,2.2,73.37,17,9.007713036
134,15,0,274,26,6,36.58,16,27.49259302
164,20,0,0,0,0.9,87.1,15,0
29,11,0,95,0,2.5,59.73,6,8.914960479
11,6,0,0,0,0.5,85.53,-4,0
121,3,30,0,0,2.1,83.66,6,0
170,19,30,0,0,2.1,68.24,20,0
76,16,0,164,46,1.8,76.43,10,17.17227417
15,17,0,0,0,1.7,58.61,2,0
87,10,0,75,1016,3,25.54,13,73.19088631
55,5,0,0,0,2.4,73.07,-2,0
94,5,0,0,0,1.7,54.21,0,0
198,7,30,196,323,1.6,35,22,33.1202911
64,23,0,0,0,1.8,68.93,-2,0
77,16,0,70,0,2.4,66.31,6,6.568918248
80,23,0,0,0,1.6,78.91,6,0
148,1,30,0,0,0.5,100,6,0
168,2,0,0,0,2.3,69.89,13,0
152,14,30,94,942,1.3,22.69,27,79.93466588
176,17,30,141,236,2.4,55.04,22,21.11066713
182,15,30,132,767,2.7,58.88,23,62.2992395
135,10,0,160,853,3.3,54.73,12,82.48140538
175,13,0,409,50,2,27.45,30,42.78052293
165,21,30,0,0,2.4,100,14,0
