ID,company,model,year,transmission,mileage,fueltype,tax,mpg,engineSize,price
456,2, KA,2019,1,6596,4,145,47.9,1.2,10000
457,1, I30,2019,1,5088,4,145,42.2,1.4,16797
458,1, I10,2017,3,27585,4,145,47.9,1.2,8397
459,3, A5,2016,3,34051,0,200,44.8,3,21498
460,2, Ka+,2017,1,12418,4,150,57.7,1.2,8000
461,2, B-MAX,2017,1,16967,0,145,74.3,1.5,8495
462,2, Fiesta,2018,1,13557,4,145,65.7,1,10500
463,0, X5,2016,0,42421,0,160,50.4,2,22900
464,1, Santa Fe,2017,3,12957,0,240,42.8,2.2,19498
465,3, A1,2018,3,11000,4,150,58.9,1.4,17990
466,4, Verso,2015,3,43222,4,165,43.5,1.8,12750
467,2, Fiesta,2016,1,33383,4,125,54.3,1.2,7495
468,3, A3,2019,0,2500,0,145,52.3,1.6,23450
469,0, 3 Series,2016,3,16923,0,125,60.1,2,17110
470,2, Fiesta,2012,1,53210,4,125,50.4,1.2,5495
471,4, PROACE VERSO,2019,0,240,0,145,38.7,2,27998
472,2, B-MAX,2015,1,37377,0,0,74.4,1.5,7499
473,2, Grand C-MAX,2015,1,30858,4,30,54.3,1,9975
474,4, Yaris,2019,1,6165,4,145,47.9,1.5,12245
475,4, Aygo,2019,1,7670,4,150,56.5,1,9999
476,4, Yaris,2016,1,48117,4,30,55,1.3,8295
477,1, I30,2016,1,23857,0,0,78.4,1.6,9298
478,3, A3,2019,1,5096,0,145,51.4,1.6,23000
479,3, A5,2020,3,4000,0,145,47.1,2,30850
480,2, Fiesta,2014,1,54770,4,30,54.3,1.2,5622
481,2, Focus,2015,1,27097,0,0,74.3,1.5,10000
482,2, Focus,2014,1,53000,4,20,60.1,1,7295
483,0, 3 Series,2017,3,21798,0,145,49.6,3,23500
484,4, Aygo,2019,1,2294,4,145,56.5,1,8491
485,0, X7,2020,3,3452,0,150,33.6,3,64995
486,3, A1,2020,3,1500,4,145,44.8,1,21495
487,4, Yaris,2018,1,33031,4,145,58.9,1.5,9695
488,1, Kona,2019,0,144,4,145,37.7,1.6,20990
489,3, Q5,2018,0,20527,4,150,40.4,2,29000
490,0, 4 Series,2019,3,100,0,145,65.7,2,27000
491,2, Grand Tourneo Connect,2016,1,47548,0,30,64.2,1.5,11410
492,2, Focus,2015,1,29389,0,0,74.3,1.5,9999
493,3, A4,2020,0,2000,0,145,40.9,3,43750
494,2, KA,2013,1,30626,4,30,57.7,1.2,3991
495,4, Land Cruiser,2019,3,12543,0,145,30.1,2.8,39498
496,2, Focus,2017,3,5715,4,125,51.4,1,12698
497,1, Ioniq,2019,0,10200,2,135,78.5,1.6,21995
498,4, Aygo,2017,1,12071,4,0,68.9,1,7601
499,4, Prius,2018,0,4623,2,135,85.6,1.8,21725
500,2, Fiesta,2014,1,33042,4,0,65.7,1,7450
501,3, A3,2019,3,12152,4,150,42.2,1.5,21490
502,4, Yaris,2017,1,10024,4,150,58.9,1.5,9998
503,3, A3,2017,1,20661,4,20,62.8,1,12970
504,2, Fiesta,2017,1,21302,4,125,54.3,1.2,8498
505,1, I800,2018,0,34103,0,145,33.6,2.5,15299
506,0, 1 Series,2013,1,50248,0,30,65.7,2,10000
507,2, Focus,2015,1,44048,0,0,74.3,1.5,8150
508,1, I10,2020,1,545,4,145,51.4,1.2,13595
509,1, Kona,2018,1,8085,4,145,44.1,1,12343
510,2, Kuga,2017,1,13986,0,125,60.1,2,14700
511,1, Santa Fe,2016,0,10317,0,235,42.8,2.2,19495
512,2, Kuga,2017,1,30685,0,145,54.3,2,14147
513,0, 4 Series,2020,3,2755,0,145,65.7,2,26950
514,0, 5 Series,2015,0,61000,0,30,62.8,2,12990
515,3, A1,2016,1,28150,4,30,56.5,1.4,14937
516,3, A3,2015,0,28457,0,125,57.6,2,15995
517,4, C-HR,2019,0,9347,2,140,74.3,1.8,23298
518,1, Santa Fe,2018,3,33911,0,145,42.8,2.2,19483
519,1, Tucson,2019,3,4,0,145,47.1,1.6,25495
520,2, KA,2014,1,53417,4,30,57.7,1.2,3295
521,3, Q2,2020,1,2999,4,145,45.6,1,23000
522,0, 2 Series,2019,3,11,4,145,50.4,1.5,21480
523,3, A4,2013,0,95040,0,125,58.9,2,8995
524,4, C-HR,2019,0,3498,3,135,54.3,2,28762
525,2, Focus,2019,0,8703,4,145,40.9,1.5,16998
526,2, Fiesta,2015,1,4927,4,0,65.7,1,10500
527,2, EcoSport,2018,1,7315,4,145,51.4,1,14790
528,1, I10,2018,1,16203,4,150,60.1,1,7291
529,4, Aygo,2017,1,14513,3,0,68.9,1,8490
530,2, Kuga,2016,3,11221,0,145,54.3,2,17698
531,2, Focus,2020,0,2738,0,145,74.3,1.5,20391
532,4, Yaris,2016,0,22000,2,0,86,1.5,11495
533,4, Aygo,2017,1,27357,4,145,68.9,1,7495
534,0, 3 Series,2019,3,7779,0,150,53.3,2,25940
535,2, Focus,2017,1,13459,4,145,60.1,1,11495
536,1, Ioniq,2018,0,15192,2,135,78.5,1.6,18495
537,0, 4 Series,2017,3,17329,0,160,50.4,3,23760
538,0, 3 Series,2019,3,4250,0,145,48.7,2,27998
539,2, Fiesta,2017,1,31956,4,0,65.7,1,8250
540,2, Focus,2020,1,25,4,150,51.4,1.5,20000
541,3, A3,2016,0,23592,4,30,55.4,1.4,15700
542,2, Galaxy,2016,1,35029,0,125,56.5,2,16299
543,3, A8,2013,0,43903,0,235,44.1,3,15316
544,4, Corolla,2019,0,7000,2,135,85.6,1.8,23650
545,0, 3 Series,2018,0,15331,4,145,40.4,3,24000
546,2, EcoSport,2019,3,1592,4,145,48.7,1,18990
547,2, Fiesta,2014,1,26105,4,30,54.3,1.2,6180
548,4, Auris,2013,0,42311,2,0,72.4,1.8,9990
549,2, B-MAX,2017,3,6425,4,165,44.1,1.6,10698
550,3, A3,2019,0,411,4,150,34.9,2,32500
551,3, A3,2019,3,5874,0,145,50.4,2,24990
552,1, I30,2017,1,38002,0,20,72.4,1.6,10995
553,2, Fiesta,2018,1,16567,4,145,55.4,1.1,9998
554,4, Aygo,2017,3,22227,4,0,67.3,1,8995
555,0, X1,2017,3,4645,4,150,44.8,2,24995
556,2, Fiesta,2016,1,16954,4,125,54.3,1.2,9500
557,2, Kuga,2015,1,37976,0,145,54.3,2,12998
558,2, Ka+,2019,1,344,4,145,47.9,1.2,11990
559,3, A5,2019,0,2200,0,145,50.4,2,35945
560,0, 2 Series,2016,1,68848,0,0,74.3,1.5,9499
561,2, Fiesta,2018,1,15968,4,145,64.2,1.1,10497
562,2, EcoSport,2018,1,25552,4,145,54.3,1,12129
563,2, C-MAX,2017,1,1217,4,150,55.4,1,11499
564,4, RAV4,2015,0,59454,0,265,42.2,2.2,14490
565,1, I20,2020,1,644,4,145,46.3,1.2,12795
566,3, A4,2017,0,35452,0,145,70.6,2,15540
567,0, 2 Series,2019,1,5701,0,145,64.2,2,19980
568,4, RAV4,2019,0,9000,2,140,49.6,2.5,32995
569,0, 7 Series,2008,0,70500,0,325,35.3,3,6480
570,2, Fiesta,2014,1,27617,4,30,54.3,1.2,6000
571,2, Kuga,2014,1,34088,0,160,47.9,2,11698
572,3, Q3,2020,3,1445,4,145,31.4,2,32444
573,2, EcoSport,2018,1,14868,4,145,54.3,1,12997
574,0, 2 Series,2019,1,3078,4,145,39.8,1.5,21000
575,2, Fiesta,2016,1,29550,4,145,47.9,1.6,10200
576,4, C-HR,2017,0,19741,2,135,74.3,1.8,21990
577,0, X3,2017,3,25101,0,150,47.9,3,29980
578,0, 3 Series,2019,0,7693,0,145,52.3,2,31995
579,0, 3 Series,2017,1,14358,4,150,48.7,2,14400
580,1, I20,2016,1,14000,4,20,62.8,1,9000
581,0, X6,2020,3,1365,0,145,34.9,3,55985
582,2, Fiesta,2018,1,10591,4,145,58.9,1,12899
583,0, 5 Series,2017,3,11086,0,145,53.3,3,30000
584,0, 4 Series,2019,3,6900,0,145,65.7,2,23450
585,0, Z4,2020,3,1501,4,145,38.7,2,34995
586,4, Aygo,2017,1,18378,4,145,69,1,7000
587,1, I800,2018,1,39101,0,145,37.7,2.5,14790
588,0, X6,2013,3,71522,0,300,38.2,3,15380
589,2, Focus,2017,1,30345,0,150,70.6,2,11880
590,2, Mondeo,2015,1,90000,0,20,68.9,2,7991
591,4, Aygo,2018,1,26832,4,145,68.9,1,8720
592,0, 3 Series,2019,3,11355,0,150,52.3,2,26995
593,3, A5,2019,3,9026,4,145,40.4,2,24260
594,2, Fiesta,2016,1,27340,4,0,65.7,1,9795
595,4, Yaris,2017,1,12418,4,145,56.5,1.5,10995
596,4, C-HR,2020,0,985,2,135,58.9,1.8,27990
597,2, EcoSport,2015,1,36000,4,155,44.8,1.5,8995
598,3, TT,2020,0,2500,4,150,34.9,2,33000
599,2, Fiesta,2016,1,24859,4,0,65.7,1,8998
600,4, C-HR,2018,1,13280,4,145,47.1,1.2,16995
601,3, A5,2013,1,28125,0,30,61.4,2,13841
602,0, 3 Series,2017,0,34298,0,30,64.2,2,15500
603,3, SQ5,2014,0,69682,0,260,41.5,3,19400
604,2, Fiesta,2014,1,23101,4,0,65.7,1,7999
605,4, Auris,2017,1,26677,4,150,58.9,1.2,9998
606,3, TT,2017,1,14000,4,145,47.1,1.8,17490
607,2, Focus,2017,1,27889,4,20,60.1,1,10995
608,0, M5,2019,0,1501,4,145,24.1,4.4,73990
609,2, Kuga,2017,1,28177,0,150,54.3,2,17998
610,2, C-MAX,2017,1,41697,0,20,68.9,1.5,9298
611,0, X1,2019,0,123,0,145,60.1,2,28410
612,3, A1,2017,1,7024,4,145,67.3,1,13495
613,2, Fiesta,2018,1,14598,4,145,58.9,1,10491
614,4, Urban Cruiser,2011,1,45128,4,125,50.4,1.3,4495
615,2, Ka+,2018,1,26852,4,150,57.7,1.2,7400
616,2, Fiesta,2018,1,15400,4,145,64.2,1.1,9600
617,2, Fiesta,2009,1,53583,0,20,67.3,1.4,3990
618,2, Focus,2017,1,30261,0,0,74.3,1.5,10390
619,1, I10,2016,1,27828,4,30,57.6,1.2,6945
620,0, 2 Series,2018,3,1749,0,145,47.1,2,21498
621,2, Focus,2010,1,41557,4,200,42.8,1.6,4799
622,0, 5 Series,2015,3,38695,0,145,53.3,3,17999
623,1, I30,2018,1,7217,4,150,57.7,1,14394
624,3, TT,2003,0,43000,4,325,28.8,3.2,6490
625,0, 4 Series,2017,3,19041,0,145,55.4,3,21167
626,4, Yaris,2017,1,16572,4,150,58.9,1.5,9990
627,2, Fusion,2010,1,83000,4,200,43.5,1.4,1795
628,3, A5,2018,3,21993,0,145,62.8,2,22795
629,2, Kuga,2017,0,49550,0,150,54.3,2,14000
630,0, X2,2019,0,123,4,145,34,2,34368
631,3, A4,2019,3,10221,4,145,38.2,2,25986
632,2, Fiesta,2016,1,11521,4,125,54.3,1.2,8000
633,2, Kuga,2019,1,14154,0,145,38.2,2,17500
634,0, 3 Series,2019,3,4609,0,145,49.6,2,30480
635,4, Aygo,2017,1,15197,4,145,68.9,1,7998
636,4, Aygo,2016,1,18393,4,0,69,1,6272
637,2, Fiesta,2016,1,47327,4,125,54.3,1.2,6298
638,3, A3,2014,0,7595,4,125,50.4,1.8,12799
639,3, A4,2016,1,37448,4,125,49.6,2,13900
640,0, X3,2016,0,56782,0,145,54.3,2,18850
641,1, Santa Fe,2016,3,10278,0,235,42.2,2.2,19990
642,3, Q3,2016,1,23382,0,30,60.1,2,16900
643,0, 1 Series,2018,0,24791,4,150,55.5,1.5,14750
644,2, Edge,2019,3,3157,0,145,37.2,2,32470
645,0, X6,2018,0,35706,0,145,47.1,3,33450
646,0, 2 Series,2019,3,19,0,145,49.6,2,23490
647,3, A8,2016,0,33063,4,330,30.1,4,33000
648,0, 4 Series,2015,1,42348,4,200,40.4,2,13495
649,2, Kuga,2016,1,52416,0,125,60.1,2,13299
650,3, A7,2019,3,259,0,145,38.2,3,42990
651,2, Focus,2019,1,12556,4,145,58.9,1,15295
652,0, X1,2016,1,78256,0,20,68.9,2,13490
653,3, A4,2017,3,24256,4,145,50.4,2,19700
654,0, 2 Series,2019,1,1251,4,145,42.8,1.5,21000
655,1, I20,2018,0,21116,4,145,49.6,1,11800
656,1, I10,2018,1,35000,4,145,60.1,1,7100
657,1, IX20,2016,1,20063,4,125,50.4,1.4,8790
658,3, A3,2019,0,5000,0,145,53.3,1.6,22990
659,2, Focus,2019,1,4451,4,145,60.1,1,17999
660,4, Yaris,2013,1,33072,4,30,58.9,1,5298
661,3, A1,2018,1,20560,4,145,67.3,1,12475
662,0, 1 Series,2017,0,13552,0,145,68.9,1.5,16995
663,0, 3 Series,2018,3,11350,0,145,56.5,3,24995
664,3, Q7,2017,3,16837,0,145,39.2,4,52995
665,2, Focus,2019,1,5492,4,145,60.1,1,17500
666,4, Yaris,2017,0,29823,2,135,76.3,1.5,11750
667,2, Fiesta,2016,1,18859,4,125,54.3,1.2,7790
668,2, Ka+,2018,1,9168,4,145,57.7,1.2,7750
669,0, X6,2014,0,34990,0,305,38.2,3,18000
670,0, 4 Series,2018,3,27120,4,150,48.7,2,17980
671,3, Q2,2019,1,1000,0,145,49.6,1.6,19450
672,0, 3 Series,2016,0,86500,0,20,70.6,2,11590
673,3, A7,2017,0,27647,0,150,52.3,3,26490
674,2, Focus,2017,1,9844,4,145,60.1,1,11999
675,3, A3,2016,1,19494,0,30,67.3,2,12500
676,0, 1 Series,2016,1,18229,4,125,53.3,1.5,12980
677,2, Fiesta,2019,1,3262,4,145,48.7,1.1,13030
678,2, Fiesta,2015,0,26220,4,0,57.7,1,7995
679,3, A4,2016,3,40491,0,0,72.4,2,13695
680,2, Kuga,2019,3,2500,0,145,37.2,2,18750
681,4, Aygo,2016,1,23054,4,0,69,1,7250
682,2, Fiesta,2014,1,50000,4,0,65.7,1,6999
683,2, EcoSport,2018,1,8200,4,145,51.4,1,14650
684,2, S-MAX,2016,1,18541,0,125,56.5,2,15995
685,2, Fiesta,2019,1,13879,4,145,58.9,1,14800
686,4, RAV4,2016,0,41643,2,20,57.6,2.5,19995
687,4, Aygo,2017,1,8000,4,145,69,1,6895
688,3, A3,2019,3,9316,4,145,38.2,2,26184
689,0, 5 Series,2019,3,10656,0,150,65.7,2,26490
690,4, Aygo,2016,1,30582,4,0,69,1,5870
691,3, Q3,2016,0,49530,0,160,50.4,2,16999
692,0, 4 Series,2016,3,48552,0,125,60.1,2,15995
693,0, 3 Series,2012,0,80000,0,165,52.3,2,7275
694,2, Fiesta,2018,1,17000,4,145,65.7,1,8490
695,2, Edge,2017,3,15600,0,160,48.7,2,21999
696,2, Fiesta,2018,1,17448,4,145,55.4,1.1,9995
697,1, Kona,2018,1,13533,4,145,44.1,1,13470
698,3, A3,2019,1,12666,0,145,51.4,1.6,17691
699,2, Focus,2017,1,21502,0,145,74.3,1.5,11695
700,2, KA,2013,1,44846,4,30,57.7,1.2,3500
701,3, Q3,2014,3,33842,0,200,47.9,2,14998
702,0, 4 Series,2017,0,16876,0,125,58.9,2,20320
703,2, Fiesta,2016,1,50000,4,0,65.7,1,6990
704,0, M4,2019,3,4786,4,145,34,3,40980
705,0, 5 Series,2018,0,11162,0,145,60.1,3,28500
706,1, I20,2017,1,17421,4,145,55.4,1.2,7497
707,4, Yaris,2018,1,15723,4,145,56.5,1.5,11000
708,0, 3 Series,2019,3,4893,0,145,52.3,2,31990
709,2, EcoSport,2019,0,1124,4,145,45.6,1,17350
710,2, Kuga,2015,1,46249,0,125,60.1,2,12300
711,1, Tucson,2019,3,5000,2,145,50.4,1.6,26995
712,4, Auris,2016,0,20220,4,30,55.4,1.2,11950
713,2, Fiesta,2018,1,9393,4,150,64.2,1.1,10095
714,3, A4,2019,0,5000,0,145,44.8,2,29950
715,1, I30,2015,1,44929,0,0,78.4,1.6,7331
716,0, 3 Series,2016,0,70250,2,0,134.5,2,14795
717,2, Focus,2019,1,5600,4,145,60.1,1,15495
718,2, Kuga,2016,1,25816,0,125,60.1,2,11290
719,2, Fiesta,2017,1,17314,4,0,65.7,1,10999
720,3, A3,2019,1,4963,4,145,42.8,1.5,23377
721,1, Tucson,2016,1,69332,0,145,54.3,2,13292
722,1, I10,2019,1,100,4,145,49.6,1,10890
723,3, A5,2019,3,2459,4,145,39.8,2,25990
724,2, Fiesta,2018,1,3563,4,145,65.7,1,10650
725,2, Focus,2015,3,31000,4,160,44.8,1.6,8595
726,3, TT,2019,3,3000,4,145,34,2,38000
727,3, Q2,2019,1,7178,4,145,42.2,1,22440
728,2, Kuga,2017,1,8800,0,150,54.3,2,17498
729,4, Yaris,2016,1,21056,4,30,55,1.3,8599
730,3, Q8,2019,3,9991,0,150,32.8,3,62950
731,2, Focus,2019,1,90,4,145,49.6,1,17995
732,0, 3 Series,2019,3,2203,4,145,42.2,2,29530
733,2, Fiesta,2017,0,22422,4,145,54.3,1,11900
734,3, A3,2019,0,6000,0,145,52.3,1.6,23990
735,3, A3,2017,1,64207,0,20,67.3,2,11500
736,3, Q2,2019,3,2243,4,145,40.9,1.5,22896
737,2, Fiesta,2018,1,11148,4,145,65.7,1,10897
738,0, X1,2017,3,33000,0,150,55.4,2,17990
739,0, 1 Series,2016,1,41475,0,0,78.5,1.5,9900
740,2, Galaxy,2017,1,8204,0,145,56.5,2,19223
741,2, EcoSport,2019,1,2978,4,145,53.3,1,17990
742,0, 5 Series,2019,3,1678,4,145,50.4,2,30000
743,0, X5,2016,0,17303,0,205,47.9,3,26900
744,2, Focus,2017,1,17423,4,150,60.1,1,11000
745,0, X1,2019,1,2425,4,145,51.4,1.5,24480
746,2, Fiesta,2016,1,15800,4,20,62.8,1,10333
747,0, X1,2020,3,243,0,145,36.7,2,28999
748,0, 3 Series,2018,1,29384,4,145,47.9,2,17488
749,3, A3,2016,1,24259,0,20,70.6,2,12300
750,4, Yaris,2016,1,24709,4,30,58,1.3,8698
751,0, 7 Series,2019,3,561,0,145,42.2,3,51500
752,2, C-MAX,2019,0,7500,4,145,36.7,1.5,16325
753,4, Yaris,2016,0,68150,2,0,86,1.5,8899
754,2, Focus,2019,1,20287,0,150,80.7,1.5,14100
755,2, Galaxy,2017,3,32582,0,145,52.3,2,17720
756,0, 4 Series,2013,1,78402,0,125,57.6,2,11040
757,3, Q3,2019,1,2550,0,145,42.8,2,29799
758,4, C-HR,2017,0,11084,2,0,74.3,1.8,20995
759,3, A3,2019,0,10380,4,145,41.5,1.5,23490
760,2, Focus,2019,1,7831,4,145,60.1,1,18500
761,4, Yaris,2013,0,49989,2,0,76.3,1.5,8900
762,4, Auris,2018,0,9173,2,135,65.6,1.8,16999
763,4, Aygo,2017,3,21034,4,145,67.3,1,8903
764,1, Tucson,2019,1,7330,4,145,34.9,1.6,17695
765,0, 1 Series,2015,1,11524,0,0,83.1,1.5,11100
766,2, Kuga,2018,1,9518,0,145,54.3,1.5,18000
767,2, Fiesta,2017,1,13615,4,145,47.9,1.6,12299
768,0, 1 Series,2015,1,62538,4,30,56.5,1.5,11490
769,0, 5 Series,2019,0,205,0,145,65.7,2,28488
770,0, X3,2019,0,5000,0,145,54.3,2,33750
771,0, 5 Series,2014,3,34682,0,125,60.1,2,15995
772,4, Yaris,2019,1,6816,4,145,47.9,1.5,12170
773,2, Focus,2019,1,9379,4,145,58.9,1,15800
774,4, Yaris,2016,1,24690,4,30,58,1.3,8295
775,2, Focus,2015,1,25878,0,20,67.3,2,12998
776,1, Tucson,2018,1,19087,4,145,44.8,1.6,13700
777,0, 4 Series,2015,0,56131,0,30,62.8,2,13000
778,3, Q5,2013,1,26996,4,235,37.7,2,19990
779,1, Ioniq,2019,0,5167,2,135,78.5,1.6,17899
780,2, Focus,2017,1,22111,4,145,50.4,1.5,12599
781,0, 2 Series,2016,3,22783,0,30,62.8,2,17000
782,3, Q7,2019,0,7000,0,145,33.2,3,53990
783,2, EcoSport,2017,1,38275,4,125,52.3,1,8742
784,3, A4,2016,0,29273,0,0,72.4,2,15082
785,2, Grand C-MAX,2018,1,4850,4,145,47.1,1,14750
786,3, Q5,2019,0,2808,0,145,38.2,2,37990
787,2, Kuga,2018,3,8970,0,145,58.9,1.5,18999
788,1, I10,2015,1,25705,4,20,60.1,1,6000
789,2, Focus,2019,1,2072,4,145,60.1,1,17390
790,3, Q3,2019,3,6000,0,145,47.1,2,33990
791,4, Yaris,2019,1,3902,4,145,47.9,1.5,11986
792,0, X1,2017,1,46134,0,150,68.9,2,14100
793,4, Yaris,2015,0,12458,4,30,58,1.3,9495
794,4, Avensis,2017,0,31774,4,145,46.3,1.8,13295
795,4, RAV4,2015,0,34457,4,235,39.2,2,14495
796,2, Grand C-MAX,2016,1,19548,0,30,64.2,1.5,11250
797,4, Aygo,2015,3,44000,4,0,67,1,6995
798,2, Focus,2017,1,21934,0,150,74.3,1.5,11800
799,2, Fiesta,2017,1,26736,4,145,47.9,1.6,12999
800,4, Aygo,2019,1,4532,4,145,57.7,1,9700
801,3, A4,2019,0,2000,0,145,44.8,2,28490
802,2, Focus,2017,1,11909,4,145,41.5,2,19320
803,4, Aygo,2016,1,12123,4,0,69,1,6999
804,2, Focus,2017,1,10345,4,145,41.5,2,17798
805,2, Focus,2019,1,11881,4,145,60.1,1,15540
806,1, I30,2015,1,42764,4,150,48.7,1.4,7495
807,3, A1,2016,1,24426,0,0,76.3,1.6,11300
808,4, Yaris,2019,0,2789,2,135,76.3,1.5,15250
809,3, TT,2015,1,21725,4,145,47.9,2,15998
810,2, Focus,2017,3,16088,4,150,51.4,1,12700
811,3, A4,2016,1,46778,0,30,62.8,2,15990
812,2, KA,2016,1,21466,4,145,57.7,1.2,6995
813,4, Aygo,2017,3,8072,4,0,67.3,1,10800
814,2, Fiesta,2018,1,10365,4,145,58.9,1,11295
815,2, Kuga,2019,0,13211,4,145,31,1.5,20499
816,3, Q2,2019,1,7500,0,145,46.3,1.6,25000
817,0, X3,2019,3,4609,0,145,54.3,2,31980
818,4, Aygo,2017,1,22814,4,150,69,1,6490
819,0, 3 Series,2017,3,15931,4,125,51.4,2,15998
820,3, A5,2019,0,2607,4,145,39.8,2,28500
821,4, Yaris,2017,1,25000,4,145,56.5,1.5,9169
822,0, 1 Series,2019,1,10,0,145,70.6,1.5,23450
823,3, A4,2017,1,4734,4,145,52.3,1.4,16998
824,0, X3,2015,0,42000,0,145,54.3,2,20250
825,3, A5,2015,0,68250,0,200,44.8,3,16000
826,0, 1 Series,2016,1,44000,0,20,72.4,1.5,11350
827,4, Aygo,2018,1,4515,4,145,56.5,1,8950
828,4, Yaris,2017,1,5100,4,150,56.5,1.5,10798
829,2, Kuga,2015,1,109000,0,145,54.3,2,8391
830,0, 2 Series,2017,0,8012,4,150,53.3,1.5,16400
831,0, 3 Series,2015,1,31468,0,30,61.4,2,15495
832,3, A4,2016,0,15135,0,20,67.3,2,18950
833,3, A3,2017,1,38770,0,20,67.3,2,12699
834,2, Grand C-MAX,2016,1,8000,0,30,64.2,1.5,10857
835,1, I800,2019,0,4733,0,145,31.7,2.5,20495
836,2, Kuga,2019,1,18256,0,145,38.2,2,17500
837,2, B-MAX,2015,3,52515,4,165,44.1,1.6,5991
838,2, Kuga,2017,1,22814,0,145,54.3,2,15998
839,1, I10,2020,1,1000,4,150,53.3,1,13500
840,3, Q8,2019,0,9641,0,150,30.7,4,82930
841,4, Yaris,2017,1,10525,4,145,58.9,1.5,10295
842,4, C-HR,2018,0,18033,2,135,74.3,1.8,21534
843,2, Fiesta,2017,3,40798,4,145,57.7,1,8571
844,0, X5,2020,3,1500,0,150,37.7,3,54998
845,2, Ka+,2018,1,6757,4,150,57.7,1.2,8995
846,2, Focus,2019,1,8000,4,145,60.1,1,18499
847,0, 3 Series,2019,3,6394,0,150,54.3,2,22998
848,2, Mondeo,2016,1,90610,0,20,68.9,2,7695
849,3, A1,2017,1,11000,4,30,58.9,1.4,14950
850,3, A4,2017,0,30085,4,145,38.7,3,24895
851,3, Q3,2019,0,6471,0,145,48.7,2,26950
852,2, Fiesta,2018,1,10837,4,145,65.7,1,11699
853,2, Fiesta,2017,1,12022,4,145,62.8,1,13099
854,2, EcoSport,2018,1,8610,4,145,54.3,1,13999
855,0, 3 Series,2016,0,80077,0,20,70.6,2,10800
856,3, TT,2015,3,31086,4,205,42.8,2,17490
857,2, Fiesta,2018,1,21590,4,145,65.7,1,9500
858,4, Yaris,2017,1,17109,4,30,58,1.3,9000
859,2, Fiesta,2019,1,3750,4,145,55.4,1.1,12500
860,3, Q3,2014,1,75848,0,165,49.6,2,11495
861,2, Kuga,2017,1,19322,0,30,64.2,1.5,13298
862,2, S-MAX,2015,0,30981,0,145,52.3,2,14460
863,3, A3,2019,1,6857,0,145,51.4,1.6,23950
864,2, Fiesta,2018,1,33291,4,145,65.7,1,11300
865,0, 3 Series,2019,3,3097,4,145,41.5,2,31390
866,0, 4 Series,2019,1,110,0,145,55.4,2,31995
867,3, A4,2013,1,84000,0,30,64.2,2,8488
868,4, Yaris,2013,1,87210,0,20,72.4,1.4,4698
869,0, X1,2019,3,1501,4,145,48.7,2,28995
870,0, 1 Series,2017,0,47477,0,145,65.7,2,13500
871,3, A3,2019,3,1348,4,150,42.2,1.5,22690
872,2, Fiesta,2016,1,24410,4,125,54.3,1.2,8495
873,4, Corolla,2019,0,7000,2,135,78.5,1.8,22990
874,0, X1,2016,0,29330,0,145,55.4,2,18650
875,4, Aygo,2017,0,5416,4,0,67,1,7995
876,2, Kuga,2017,3,25788,0,150,54.3,2,16500
877,2, Fiesta,2013,1,49138,4,0,65.7,1,7000
878,0, 4 Series,2019,3,11259,0,150,60.1,2,25950
879,4, C-HR,2017,0,22508,2,0,74.3,1.8,19495
880,4, Yaris,2015,0,44415,2,0,78,1.5,9695
881,2, Fiesta,2013,1,34049,4,30,54.3,1.2,5625
882,0, 5 Series,2017,0,18677,0,145,60.1,3,25000
883,4, Land Cruiser,2014,0,54000,0,325,34.9,3,25490
884,2, Fiesta,2017,1,35401,4,150,65.7,1,8990
885,2, Fiesta,2016,1,27769,4,125,54.3,1.2,8600
886,2, Focus,2019,1,4487,0,145,62.8,2,17800
887,3, A3,2019,3,7470,4,145,40.4,2,22990
888,1, I30,2015,1,36000,4,145,47.1,1.4,6950
889,3, TT,2015,3,23026,4,200,42.2,2,16990
890,0, X5,2019,3,4792,0,145,37.7,3,53795
891,0, X1,2016,1,35746,0,20,68.9,2,15000
892,3, A3,2019,1,3265,4,145,47.1,1,19495
893,3, A4,2017,0,17920,0,145,67.3,2,20500
894,3, A6,2015,0,87393,0,30,64.2,2,12499
895,2, Kuga,2017,1,9940,4,145,45.6,1.5,17498
896,0, 3 Series,2016,3,63162,0,0,74.3,2,12495
897,0, 1 Series,2013,0,62000,0,30,64.2,2,9950
898,2, Fiesta,2018,1,10067,4,150,57.7,1,13250
899,0, X1,2017,3,18754,0,150,65.7,2,19990
900,1, I30,2017,1,34817,0,145,74.3,1.6,9499
901,3, A1,2016,1,46000,4,0,67.3,1,10800
902,4, Yaris,2017,1,29255,4,30,58,1.3,8588
903,0, 3 Series,2016,1,34842,0,30,67.3,2,12200
904,2, Focus,2019,1,12942,0,145,74.3,1.5,16770
905,1, I10,2018,1,7374,4,145,57.7,1.2,8795
906,4, Yaris,2017,0,23802,2,0,86,1.5,10995
907,4, C-HR,2017,1,17785,4,145,47.1,1.2,16752
908,2, Fiesta,2017,1,13125,4,125,54.3,1.2,8850
909,2, Kuga,2019,1,9902,0,145,47.9,2,18495
910,2, Fiesta,2018,1,16863,4,145,56.5,1,11000
911,4, Yaris,2018,1,13607,4,145,58.9,1.5,10995
912,2, Ka+,2019,1,3439,4,145,47.9,1.2,11299
913,3, A1,2017,1,27804,4,30,57.6,1.4,11490
914,0, Z4,2020,0,110,4,145,38.7,2,30000
